FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status,Text time,Text,0-20%,20-40%,40-60%,60-80%,80-100%,F0-30s,F30-60s,F60-90s,L60-30s,L0-30s,Interval1,Interval2,Overlap1,Overlap2,Volume1,TalkLength,Speed1,Pitch1
D:\prog\exp_data\voice\believe3\condition1\c12.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,6.6,9.7
D:\prog\exp_data\voice\tamafi\condition1\c12.wav,1,1,6,6,1,0,1,3,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.9,0,2.2,4.1
D:\prog\exp_data\voice\tatsuya\condition1\c12.wav,1,1,5,5,0,2,2,5,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5,0,2,9.7
D:\prog\exp_data\voice\tgtgtg\condition1\c12.wav,1,4,7,2,0,0,7,-12,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,7,0
D:\prog\exp_data\voice\tonohiro\condition1\c12.wav,1,1,6,6,0,1,1,6,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.5,0,5.3,1.4
D:\prog\exp_data\voice\believe3\condition1\c15.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,6.4,9.7
D:\prog\exp_data\voice\f2san\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,4.6,9.5
D:\prog\exp_data\voice\gatimuti\condition1\c15.wav,1,2,5,0,5,1,2,-7,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.6,0,4.4,9.5
D:\prog\exp_data\voice\gimken\condition1\c15.wav,1,1,8,8,0,0,1,6,2021/10/11/15:30:23,00:00:00.0,00:00:24.0,1,OK,-,-,0,0,0,0,6,0,4.8,9.7
D:\prog\exp_data\voice\glueck\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.3,0,5.1,8.5
D:\prog\exp_data\voice\hiraga\condition1\c15.wav,1,4,6,2,0,1,6,-8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,4.4,0,10,9.5
D:\prog\exp_data\voice\i_shida627\condition1\c15.wav,1,1,4,4,0,1,3,0,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.1,0,5.7,8.8
D:\prog\exp_data\voice\ika-aki\condition1\c15.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5,0,9.7,9.7
D:\prog\exp_data\voice\junjun\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.4,0,5.3,8.2
D:\prog\exp_data\voice\kopewo\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.3,0,2.3,8.4
D:\prog\exp_data\voice\kubo\condition1\c15.wav,1,4,4,3,0,1,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.7,0,3,9.7
D:\prog\exp_data\voice\matsuhashi\condition1\c15.wav,1,1,4,4,0,1,3,0,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5,0,4.1,9
D:\prog\exp_data\voice\miwa\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.1,0,4.5,8.3
D:\prog\exp_data\voice\morry_bk\condition1\c15.wav,1,1,3,3,0,3,2,5,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.3,0,6,9.7
D:\prog\exp_data\voice\natane\condition1\c15.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5,0,9.1,8.4
D:\prog\exp_data\voice\rui\condition1\c15.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.1,0,6.5,8.3
D:\prog\exp_data\voice\sakie_bali\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.1,0,3.6,8.5
D:\prog\exp_data\voice\shizumizu\condition1\c15.wav,1,4,5,3,0,0,5,-7,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.1,0,3.2,8.2
D:\prog\exp_data\voice\sun_maru_23\condition1\c15.wav,1,1,5,5,0,0,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:10.0,1,OK,-,-,0,0,0,0,2.6,0,6.2,8.8
D:\prog\exp_data\voice\tamafi\condition1\c15.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.3,0,2.8,8.2
D:\prog\exp_data\voice\tatsuya\condition1\c15.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,4.9,0,7.2,9.3
D:\prog\exp_data\voice\tgtgtg\condition1\c15.wav,1,4,5,2,0,1,5,-6,2021/10/11/15:30:23,00:00:00.0,00:00:24.0,1,OK,-,-,0,0,0,0,5.2,0,9.3,1.8
D:\prog\exp_data\voice\tonohiro\condition1\c15.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.1,0,4.8,8.3
D:\prog\exp_data\voice\believe3\condition1\c13.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,3,0.1
D:\prog\exp_data\voice\f2san\condition1\c13.wav,1,4,6,3,0,0,6,-9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.1,0,3.5,8.6
D:\prog\exp_data\voice\gatimuti\condition1\c13.wav,1,2,6,0,6,2,1,-4,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.3,0,7.6,9.7
D:\prog\exp_data\voice\gimken\condition1\c13.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.3,0,3.7,9.7
D:\prog\exp_data\voice\glueck\condition1\c13.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.4,0,5.8,8.8
D:\prog\exp_data\voice\hiraga\condition1\c13.wav,1,1,4,4,0,2,3,2,2021/10/11/15:30:23,00:00:00.0,00:00:14.0,1,OK,-,-,0,0,0,0,6.2,0,5.1,9.7
D:\prog\exp_data\voice\i_shida627\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.1,0,1.2,8.8
D:\prog\exp_data\voice\ika-aki\condition1\c13.wav,1,1,7,7,0,0,2,3,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.2,0,4.3,9.7
D:\prog\exp_data\voice\junjun\condition1\c13.wav,1,1,4,4,0,1,4,-2,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.9,0,5.3,9
D:\prog\exp_data\voice\kopewo\condition1\c13.wav,1,3,3,2,0,3,3,2,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.7,0,1.2,8.3
D:\prog\exp_data\voice\kubo\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.7,0,2.1,9.7
D:\prog\exp_data\voice\matsuhashi\condition1\c13.wav,1,1,5,5,0,1,3,1,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.5,0,4,9.1
D:\prog\exp_data\voice\miwa\condition1\c13.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.3,0,3.3,9.7
D:\prog\exp_data\voice\morry_bk\condition1\c13.wav,1,1,7,7,0,1,1,7,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.9,0,3.1,9.7
D:\prog\exp_data\voice\natane\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,4.3,0,5.8,0
D:\prog\exp_data\voice\rui\condition1\c13.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.6,0,9,8.3
D:\prog\exp_data\voice\sakie_bali\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.4,0,5.5,8.2
D:\prog\exp_data\voice\shizumizu\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.6,0,6.2,8
D:\prog\exp_data\voice\sun_maru_23\condition1\c13.wav,1,4,4,3,0,2,4,-1,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,3.4,0,2.6,8.8
D:\prog\exp_data\voice\tamafi\condition1\c13.wav,1,1,7,7,0,0,0,7,2021/10/11/15:30:23,00:00:00.0,00:00:24.0,1,OK,-,-,0,0,0,0,6.2,0,0.3,8.2
D:\prog\exp_data\voice\tatsuya\condition1\c13.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.1,0,5.5,9.3
D:\prog\exp_data\voice\tgtgtg\condition1\c13.wav,1,4,6,2,0,0,6,-10,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.3,0,3.6,0.2
D:\prog\exp_data\voice\tonohiro\condition1\c13.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6,0,3.1,8.2
D:\prog\exp_data\voice\believe3\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,4.9,9.7
D:\prog\exp_data\voice\f2san\condition1\c14.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.6,0,0.3,8.6
D:\prog\exp_data\voice\gatimuti\condition1\c14.wav,1,2,6,0,6,2,1,-4,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.4,0,5.4,9.7
D:\prog\exp_data\voice\gimken\condition1\c14.wav,1,1,5,5,0,4,0,13,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.4,0,3,9.7
D:\prog\exp_data\voice\glueck\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:24.0,1,OK,-,-,0,0,0,0,5.9,0,4.2,8.5
D:\prog\exp_data\voice\hiraga\condition1\c14.wav,1,1,4,4,0,2,3,2,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.1,0,5.6,9.7
D:\prog\exp_data\voice\i_shida627\condition1\c14.wav,1,1,5,5,0,0,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.9,0,4.6,9
D:\prog\exp_data\voice\ika-aki\condition1\c14.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,4.3,9.7
D:\prog\exp_data\voice\junjun\condition1\c14.wav,1,4,5,3,0,0,5,-7,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.7,0,3.1,8.2
D:\prog\exp_data\voice\kopewo\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.6,0,3.3,8.4
D:\prog\exp_data\voice\kubo\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6,0,4,9.7
D:\prog\exp_data\voice\matsuhashi\condition1\c14.wav,1,1,5,5,0,1,2,3,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.2,0,5.2,9.1
D:\prog\exp_data\voice\miwa\condition1\c14.wav,1,1,6,6,0,2,1,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.2,0,4,9.5
D:\prog\exp_data\voice\morry_bk\condition1\c14.wav,1,1,6,6,0,1,1,6,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.9,0,3.2,9.7
D:\prog\exp_data\voice\natane\condition1\c14.wav,1,1,6,6,1,2,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,4.5,0,6.7,8.5
D:\prog\exp_data\voice\rui\condition1\c14.wav,1,1,7,7,0,1,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.5,0,5,0.3
D:\prog\exp_data\voice\sakie_bali\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.5,0,4.1,8.5
D:\prog\exp_data\voice\shizumizu\condition1\c14.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.7,0,6.1,8.1
D:\prog\exp_data\voice\sun_maru_23\condition1\c14.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:24.0,1,OK,-,-,0,0,0,0,3,0,5.2,8.8
D:\prog\exp_data\voice\tamafi\condition1\c14.wav,1,1,7,7,0,0,0,7,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.9,0,3.5,3.7
D:\prog\exp_data\voice\tatsuya\condition1\c14.wav,1,1,4,4,0,2,2,4,2021/10/11/15:30:23,00:00:00.0,00:00:14.0,1,OK,-,-,0,0,0,0,4.9,0,5.4,9.3
D:\prog\exp_data\voice\tgtgtg\condition1\c14.wav,1,1,5,5,0,0,2,1,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.4,0,7.9,9.5
D:\prog\exp_data\voice\tonohiro\condition1\c14.wav,1,1,7,7,0,0,1,5,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.7,0,3.2,8.1
D:\prog\exp_data\voice\believe3\condition1\c19.wav,1,1,5,5,0,1,3,1,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,7.8,9.7
D:\prog\exp_data\voice\f2san\condition1\c19.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.1,0,3.1,8.6
D:\prog\exp_data\voice\gatimuti\condition1\c19.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.5,0,3.7,9.7
D:\prog\exp_data\voice\gimken\condition1\c19.wav,1,1,4,4,0,3,1,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.2,0,4.4,9.7
D:\prog\exp_data\voice\glueck\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.5,0,5,9.7
D:\prog\exp_data\voice\hiraga\condition1\c19.wav,1,1,5,5,0,1,2,3,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.7,0,3.6,9.7
D:\prog\exp_data\voice\i_shida627\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.2,0,3.4,8.2
D:\prog\exp_data\voice\ika-aki\condition1\c19.wav,1,1,3,3,0,3,2,5,2021/10/11/15:30:23,00:00:00.0,00:00:23.0,1,OK,-,-,0,0,0,0,5.1,0,5.3,9.7
D:\prog\exp_data\voice\junjun\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,4.1,0,1.8,9
D:\prog\exp_data\voice\kopewo\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.8,0,2.1,8.2
D:\prog\exp_data\voice\kubo\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.9,0,3.9,1.7
D:\prog\exp_data\voice\matsuhashi\condition1\c19.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.3,0,2.7,9
D:\prog\exp_data\voice\miwa\condition1\c19.wav,1,4,4,3,0,1,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.6,0,6.2,9.5
D:\prog\exp_data\voice\morry_bk\condition1\c19.wav,1,4,4,3,0,1,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.3,0,5.3,9.7
D:\prog\exp_data\voice\natane\condition1\c19.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,3.9,0,6.8,8.5
D:\prog\exp_data\voice\rui\condition1\c19.wav,1,4,6,2,0,1,6,-8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.3,0,5.1,8.3
D:\prog\exp_data\voice\sakie_bali\condition1\c19.wav,1,1,6,6,0,1,2,4,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6,0,5,9.7
D:\prog\exp_data\voice\shizumizu\condition1\c19.wav,1,1,7,7,0,0,1,5,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,3,8.1
D:\prog\exp_data\voice\sun_maru_23\condition1\c19.wav,1,4,5,3,0,1,5,-5,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,3.9,0,5.9,8.2
D:\prog\exp_data\voice\tamafi\condition1\c19.wav,1,1,7,7,1,0,1,4,2021/10/11/15:30:23,00:00:00.0,00:00:23.0,1,OK,-,-,0,0,0,0,5.5,0,6.7,8.2
D:\prog\exp_data\voice\tatsuya\condition1\c19.wav,1,4,4,3,0,1,4,-3,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.3,0,0,9.3
D:\prog\exp_data\voice\tgtgtg\condition1\c19.wav,1,4,7,1,0,0,7,-13,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,2.5,9.1
D:\prog\exp_data\voice\tonohiro\condition1\c19.wav,1,1,7,7,0,1,1,7,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,5.9,0,5.1,9
D:\prog\exp_data\voice\believe3\condition1\c18.wav,1,1,5,5,0,0,3,-1,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,1.6,8.2
D:\prog\exp_data\voice\f2san\condition1\c18.wav,1,1,8,8,0,1,0,10,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6.4,0,3.3,9.5
D:\prog\exp_data\voice\gatimuti\condition1\c18.wav,1,1,7,7,0,0,1,5,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,4.9,0,3.8,0
D:\prog\exp_data\voice\gimken\condition1\c18.wav,1,1,4,4,0,3,1,8,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,6,0,2.6,9.7
D:\prog\exp_data\voice\glueck\condition1\c18.wav,1,1,7,7,0,0,2,3,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,6.6,0,4.2,8.5
D:\prog\exp_data\voice\hiraga\condition1\c18.wav,1,1,4,4,0,1,4,-2,2021/10/11/15:30:23,00:00:00.0,00:00:23.0,1,OK,-,-,0,0,0,0,6,0,5.6,9.7
D:\prog\exp_data\voice\i_shida627\condition1\c18.wav,1,1,5,5,0,1,3,1,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.3,0,5.5,8.8
D:\prog\exp_data\voice\ika-aki\condition1\c18.wav,1,1,9,9,0,0,0,9,2021/10/11/15:30:23,00:00:00.0,00:00:13.0,1,OK,-,-,0,0,0,0,5.4,0,5.1,9.7
D:\prog\exp_data\voice\junjun\condition1\c18.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.4,0,4.5,8.5
D:\prog\exp_data\voice\kopewo\condition1\c18.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.5,0,1.8,8.3
D:\prog\exp_data\voice\kubo\condition1\c18.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:11.0,1,OK,-,-,0,0,0,0,5.6,0,3.1,0.1
D:\prog\exp_data\voice\matsuhashi\condition1\c18.wav,1,1,8,8,0,0,0,8,2021/10/11/15:30:23,00:00:00.0,00:00:12.0,1,OK,-,-,0,0,0,0,6.2,0,4,9
