./voice\i_shida627\condition4\c10.wav,0 days,0 days 00:00:13,30.933218,0.30677542,26.818579,29.872599,33.64039,6.82181,408.04123,453.32764,175.34752,226.42981,0.3460995,1.313336,0.04868324,0.09649774,0.6583203,0.6096371,12.320458,12.324048,6.1188307,4.6574697,0.22092588,1.6705619,20.421913,0.7091858,10.682227,1.3680596,9.480475,1.4292521,2.0231907,6.0435095,0.06787886,1.8929288,1.6924157,0.81023544,3.5551121,1.6204782,1.9641701,7.2564745,21.223516,0.9622003,608.6814,0.39041334,1233.1049,0.25070512,-123.97165,-0.7174675,1660.9633,0.19321357,1012.6433,0.37524936,-123.19677,-0.69225633,2737.3772,0.098218925,933.2739,0.5997424,-124.993454,-0.66438663,-16.228891,-0.9324462,27.875547,0.5192842,0.036200494,1.0493268,-0.024867823,-0.7549692,0.45923656,0.95259863,27.293715,0.63494164,10.134357,1.8951249,14.663307,1.1719819,3.3711224,4.4891396,-11.592044,22.0258,0.008613229,-0.01440028,0.033003286,1.7705928,2.0108275,0.21192308,0.19384806,0.29869565,0.33751395,-29.79863
./voice\i_shida627\condition4\c11.wav,0 days,0 days 00:00:12,30.729204,0.30403847,26.785553,29.000834,32.654655,5.8691025,444.8681,877.2565,93.710686,52.244602,0.67940307,1.0759687,0.04811684,0.34117022,1.4742709,1.4261541,10.566247,8.716554,7.542808,4.8785567,0.3440001,1.2134371,25.473152,0.65531236,10.010962,1.8829831,14.585867,1.1695609,-1.6284058,-8.436121,0.044642903,2.1410713,1.1388009,0.988826,5.903689,0.8637097,3.426453,2.2049866,25.486366,0.67773676,554.1023,0.3438344,1213.2117,0.28027907,-95.75442,-0.974107,1628.9573,0.1948727,976.25977,0.46246102,-97.8179,-0.88195527,2687.6948,0.10509127,837.2091,0.45368162,-97.24296,-0.8744759,-18.315285,-0.7922781,25.849894,0.5526561,0.063472174,0.5740778,-0.035499442,-0.51462597,0.5380203,0.79261345,32.960953,0.50232226,11.401953,1.8253112,20.118988,0.8882324,-3.2391927,-5.1243405,-10.252731,20.217054,0.012113581,-0.012738794,0.061129466,2.2518766,1.4249791,0.40705884,0.3812636,0.27235293,0.41021556,-23.505236
./voice\i_shida627\condition4\c12.wav,0 days,0 days 00:00:12,28.204739,0.36063498,19.760145,28.496042,31.163925,11.40378,479.61417,633.78345,194.33246,264.01126,0.4280765,1.0509315,0.08656214,0.29242834,0.6294755,0.5429133,8.1914215,8.023954,6.3796873,5.948824,0.24228033,1.1506311,23.884026,0.8036764,8.94114,1.7200652,19.435553,0.854611,2.216722,5.0276985,0.060964026,1.6285471,2.0177414,0.85193676,2.821109,1.9870615,3.155051,3.8625581,21.762878,0.8225469,555.1483,0.32684904,1272.418,0.23998263,-89.51015,-0.9764871,1626.347,0.17593738,971.09064,0.42558494,-93.40831,-0.86216646,2695.9624,0.10320751,919.79675,0.50115496,-92.60093,-0.865831,-17.167704,-0.7884409,25.178202,0.5951928,0.03700277,0.8961587,-0.029321117,-0.5080528,0.3394133,0.8564206,30.801125,0.60191286,10.369831,1.463534,24.6919,0.6423231,3.2048113,3.6894608,-7.571575,16.265743,0.01568109,-0.015320398,0.071763724,2.2518766,2.686818,0.2271875,0.31546822,0.13482758,0.16941318,-30.60206
./voice\i_shida627\condition4\c13.wav,0 days,0 days 00:00:11,28.775013,0.28574005,24.751564,28.028782,30.96254,6.2109756,177.47552,100.51509,255.48189,334.83087,0.28177452,1.2759374,0.050760206,0.14462355,0.37744385,0.32668364,8.903477,8.376591,6.4349236,5.682708,0.16324247,1.7115558,24.791428,0.61043364,10.365336,1.5507773,8.550699,1.4698032,0.6566377,17.447956,0.05532556,1.8820611,1.6282581,0.8998064,3.9738061,1.4743468,5.767451,1.8160698,29.075703,0.5228332,555.55725,0.34457597,1370.3632,0.21508877,-115.030426,-0.7739525,1558.7352,0.16326705,1145.3892,0.2976737,-117.34665,-0.7043794,2717.3232,0.10263902,940.6869,0.5181941,-119.84362,-0.668067,-20.923447,-0.6572496,32.673683,0.4531646,0.033241786,1.1874113,-0.021868661,-0.5840289,0.30268446,1.1280597,33.705048,0.4609337,13.948477,1.2937607,14.371713,0.96274006,2.0177877,6.63219,-11.109959,20.67396,0.017777644,-0.011367515,0.026216192,1.6378527,1.9195613,0.24380952,0.24581209,0.24045454,0.18885966,-31.841785
./voice\i_shida627\condition4\c14.wav,0 days,0 days 00:00:10,26.753756,0.3320156,19.50156,27.312134,29.595446,10.093885,318.385,396.5132,213.80875,286.4659,0.46855122,0.9969319,0.08878203,0.33290762,0.74285257,0.65407056,8.260532,5.826853,7.2590027,4.9937034,0.31539333,1.0965996,26.04259,0.63805145,8.103539,1.8693999,15.9010315,0.9859565,2.1753914,6.1117616,0.056353528,1.5507902,1.8200046,0.74210536,2.0293257,2.6053975,4.209341,1.6520747,26.058456,0.47016317,555.83417,0.30924538,1236.9011,0.24340932,-93.89907,-0.9381685,1624.1516,0.15581323,978.0229,0.41610017,-99.75889,-0.8113409,2659.3816,0.102430455,941.62524,0.55076146,-99.44348,-0.8093245,-17.476736,-0.6831852,25.215878,0.47973546,0.050809626,0.62137324,-0.030941255,-0.50107473,0.46353894,0.77224874,33.174515,0.45341307,8.856213,1.6845428,21.48335,0.7306588,3.0586514,4.5121293,-9.817372,17.9147,0.020351132,-0.01619617,0.09345276,2.3023024,3.0181088,0.19033332,0.21856324,0.13185185,0.15318924,-29.55602
./voice\i_shida627\condition4\c15.wav,0 days,0 days 00:00:13,29.455265,0.36288458,22.123913,27.906586,31.385746,9.261833,403.49738,803.8816,415.78952,873.02576,0.45017597,1.0997334,0.06249807,0.2462206,0.81476635,0.75226825,10.656709,9.336788,9.710952,7.767791,0.293009,1.442854,23.347473,0.71119267,6.8254623,2.2053301,11.645041,1.4091408,-2.4129739,-5.3524394,0.08335548,1.6311324,1.6468024,0.7577959,2.1556003,2.6602979,3.4399197,2.7259839,21.95541,0.6389665,568.6578,0.39684433,1232.0591,0.24787854,-106.45854,-0.86164635,1621.0968,0.19194995,939.1947,0.38252452,-107.61796,-0.7981292,2695.8674,0.100897186,811.0185,0.58236444,-108.0699,-0.78102535,-14.494131,-0.8586552,23.318632,0.54221135,0.0488039,0.63726676,-0.028208928,-0.547605,0.5087633,0.94248444,29.249073,0.62552154,6.280624,2.7224848,18.302034,0.94462436,-2.6342068,-5.7098227,-10.461122,19.64053,0.022038354,-0.015763847,0.04794076,2.5404158,2.3201857,0.22066668,0.25873968,0.20703703,0.2167404,-28.19227
./voice\i_shida627\condition4\c16_00.wav,0 days,0 days 00:00:12,29.963915,0.35105592,24.461689,28.70232,31.564653,7.1029644,268.803,158.87177,131.96004,125.69736,0.48681065,1.244514,0.06571305,0.1892246,0.8054309,0.73971784,17.286947,13.144869,12.224538,10.443142,0.35935384,1.534582,25.179825,0.5137448,5.617561,2.9777367,11.776276,1.273951,-4.077267,-3.1902335,0.07613523,1.6147211,1.6615038,0.7281375,2.9018524,1.854401,4.0974193,4.2750087,24.44657,0.80629337,591.1788,0.3364419,1305.1608,0.21501566,-112.22261,-0.81962526,1661.064,0.15546703,999.98376,0.34151843,-115.52367,-0.7403095,2718.0283,0.09785984,981.7582,0.49321654,-114.8445,-0.733689,-18.117931,-0.7476538,27.131083,0.51753855,0.04872877,0.9517428,-0.02861135,-0.5088734,0.6372833,0.9683876,31.88287,0.41509023,7.3182106,2.693321,18.281477,0.8332288,-1.6925306,-8.635967,-9.912619,17.28442,0.029953364,-0.018237785,0.0797456,2.4186823,1.7587941,0.27714285,0.29159892,0.28149998,0.24391134,-26.512522
./voice\i_shida627\condition4\c16_01.wav,0 days,0 days 00:00:12,28.506098,0.3421686,21.344116,28.062521,31.153244,9.809128,302.05273,307.15402,263.5934,780.52783,0.38972962,1.2657288,0.060122065,0.20655972,0.57124794,0.51112586,5.804851,4.4216633,4.2117267,4.484543,0.26624948,1.4779593,24.097134,0.7164739,10.562188,1.6184511,12.625928,1.4724225,-1.0055052,-13.108622,0.09093347,1.3548625,1.950609,0.7615571,2.0912406,3.248835,1.7086295,9.963739,23.464912,0.88197273,592.61725,0.3592233,1330.1406,0.22947735,-111.03553,-0.80456406,1696.9319,0.1579199,1111.9833,0.2955912,-112.728455,-0.7368579,2742.3281,0.10305127,1003.5059,0.41919866,-113.7688,-0.718985,-20.082432,-0.8207372,30.427628,0.58356804,0.037440065,1.1709094,-0.022233803,-0.6581671,0.44376212,1.0206112,29.833605,0.6579605,13.019692,1.4471296,18.931787,1.0988673,1.499764,10.488116,-10.515402,19.375835,0.022791041,-0.015305927,0.068127915,2.001668,2.6823137,0.185,0.15089317,0.18413793,0.22896342,-28.035637
./voice\i_shida627\condition4\c16_02.wav,0 days,0 days 00:00:12,29.618647,0.3550622,21.329521,28.801971,33.86345,12.533928,353.4685,494.77475,169.9205,210.30777,0.5046511,1.1158594,0.07622248,0.2990178,0.8227736,0.7465511,10.9811125,10.322212,7.488354,4.334362,0.33082643,1.3595304,23.246283,0.67746115,3.9120214,4.4341598,13.050094,1.2278943,-2.111152,-5.759138,0.08235026,1.6546592,1.7397542,0.7968067,2.1757095,2.7229922,5.8676834,2.3187015,21.909508,0.77047426,598.8519,0.47542307,1215.581,0.26295152,-108.60689,-0.8297371,1641.6178,0.19529581,1024.2217,0.3420295,-108.13111,-0.7863427,2665.468,0.11613405,964.65594,0.40086523,-109.42855,-0.75446475,-14.472846,-0.92880356,24.619898,0.5764497,0.04898129,0.70582527,-0.023603965,-0.5401525,0.5430971,0.92321956,29.269522,0.5846833,4.0484595,4.633635,19.061972,0.9038223,-0.87878996,-15.83163,-8.851506,17.459713,0.025653565,-0.014414429,0.08874142,2.4186823,3.117102,0.16351351,0.15746671,0.16700001,0.20106633,-27.463013
./voice\i_shida627\condition4\c17.wav,0 days,0 days 00:00:10,28.700798,0.31962565,21.129463,28.845732,32.818436,11.688972,344.75348,398.31818,110.678535,76.224434,0.4539496,1.1163871,0.058607273,0.25131747,0.85831964,0.79971236,10.656503,9.110261,8.507207,7.411509,0.31832495,1.3953819,26.797548,0.5410078,9.490013,1.6282483,8.329067,1.520697,-4.169922,-3.1981308,0.08516715,1.5064616,1.6664758,0.80729103,3.1968462,2.0517597,5.2529244,2.3592672,27.6195,0.52655506,602.49603,0.31955078,1329.5824,0.19517343,-101.8344,-0.88558453,1628.2526,0.17459202,994.04553,0.36501175,-104.93903,-0.7988055,2765.9084,0.09784381,855.09766,0.5767318,-107.50225,-0.75470835,-18.649075,-0.57020146,28.81859,0.3961503,0.057076827,0.56372565,-0.029643279,-0.526534,0.5152452,0.91949385,34.24974,0.3894329,10.09726,1.6149653,11.840099,1.256942,-6.794587,-2.1279144,-11.138924,20.193968,0.020889154,-0.015275347,0.06558066,2.2022023,2.2155087,0.24,0.22084549,0.19333334,0.1674837,-27.293472
./voice\i_shida627\condition4\c18.wav,0 days,0 days 00:00:12,28.251825,0.21836106,25.598003,28.538109,31.564127,5.9661236,316.03076,505.90256,119.22572,160.4123,0.7408003,1.0756816,0.08859236,0.45501098,1.2696376,1.1810452,18.570145,13.737685,13.080116,9.50775,0.5797386,1.3061357,27.334736,0.5196387,8.000683,1.837267,13.02025,1.5198159,-3.5670087,-3.7179046,0.06428057,1.6563741,1.5885844,0.9092951,3.7824697,1.4374692,2.6122868,5.11539,24.505291,0.64556175,551.0229,0.35583648,1293.3896,0.17533094,-80.74709,-1.1156834,1588.2822,0.15099652,970.33997,0.40344572,-87.61518,-0.938152,2705.0684,0.098959856,825.19147,0.4854394,-89.9412,-0.8918691,-18.668207,-0.49815884,27.355534,0.40193942,0.05378247,0.59259254,-0.030051185,-0.46087226,0.87557626,0.9202318,34.033974,0.31254628,10.137177,1.4741714,18.5369,1.1427053,-2.9878612,-4.983203,-8.109512,17.835642,0.03355518,-0.013000233,0.06340638,2.7522936,2.1026073,0.29479998,0.3487133,0.21944444,0.24334411,-22.706032
./voice\i_shida627\condition4\c19.wav,0 days,0 days 00:00:12,27.02085,0.21664593,24.98978,27.68232,29.106546,4.116766,300.85416,388.16815,119.0372,118.83161,0.4013594,1.1778474,0.056224175,0.17138821,0.774359,0.7181348,10.014355,7.5465713,8.053422,6.090899,0.24825047,1.4613134,25.987993,0.5589583,10.205912,1.3607655,10.077496,1.3298371,1.5874791,8.199494,0.05761732,2.0376947,1.4634503,1.0279582,5.273729,1.0142887,3.4783418,3.0642571,28.816113,0.5979873,578.7785,0.34883502,1369.0286,0.2028165,-116.322334,-0.7798126,1603.3195,0.15438852,992.26605,0.31130648,-119.780266,-0.7052357,2788.2493,0.09892249,893.5376,0.45368496,-123.885254,-0.6481746,-21.245857,-0.5016602,33.882633,0.41060856,0.03251384,1.0229758,-0.02601751,-0.54730785,0.48964608,0.81701684,36.15582,0.37714398,14.045058,0.9806511,16.901377,0.86394274,5.116211,3.0342913,-10.445968,19.440159,0.019343637,-0.014979524,0.027386567,2.001668,1.5926237,0.28789473,0.25533423,0.35647058,0.37124497,-27.425413
./voice\i_shida627\condition4\c20.wav,0 days,0 days 00:00:12,27.737455,0.23398514,24.701904,28.067871,29.865059,5.1631546,256.41306,292.10593,160.67159,150.27196,0.5368804,1.0295465,0.069085136,0.30640948,0.96009266,0.89100754,12.615787,8.433338,10.557676,8.259061,0.39486426,1.1956117,24.320536,0.7303328,10.213086,1.5620011,12.400434,1.3596982,-2.9223204,-4.192878,0.070765205,1.7530593,1.6236004,0.72693264,2.9514663,1.8604299,3.179237,3.9991376,25.10229,0.7094512,553.52954,0.35576507,1320.1812,0.23764142,-89.54341,-1.0143757,1617.6235,0.17457977,1054.9731,0.41650924,-94.458435,-0.88065445,2679.2043,0.109333865,964.6979,0.50450814,-97.27298,-0.8288703,-18.266554,-0.6556109,28.62165,0.4943688,0.047432035,0.74982744,-0.02755093,-0.5008211,0.6111972,0.8031598,31.32359,0.5410199,12.287183,1.4238875,16.604856,1.0896994,-2.301687,-5.9844584,-8.821288,17.57087,0.023402976,-0.013044823,0.06086943,3.0025022,2.6823137,0.216875,0.16306512,0.16,0.19916493,-25.83126
./voice\i_shida627\condition4\c21.wav,0 days,0 days 00:00:13,28.044727,0.26519018,20.578144,29.287174,31.469109,10.8909645,203.46016,287.17117,91.31632,55.71888,0.6815731,0.9768856,0.07350828,0.4544671,1.2916927,1.2181845,19.524841,13.013278,12.432243,11.185502,0.5086611,1.2529291,28.290405,0.5563247,7.081339,2.0620832,11.257982,1.3885896,-1.7473685,-6.8338337,0.066117994,1.6548876,1.4208347,0.89529836,3.4074662,1.9027907,2.1953642,6.0816293,24.083118,0.6870804,578.19836,0.34618464,1293.8107,0.21473622,-88.961044,-1.0235603,1585.548,0.16905107,1098.3512,0.49315533,-93.76059,-0.8973771,2646.8337,0.109384,983.1904,0.55497426,-97.36119,-0.8353416,-17.755075,-0.5709687,28.271656,0.41653392,0.056197315,0.54006827,-0.031033255,-0.45405325,0.76959366,0.8458102,35.309635,0.40393466,8.862535,1.6204876,15.1531315,1.118999,-2.2986279,-5.280889,-8.7056875,18.58458,0.023094038,-0.014832884,0.10745524,2.3864512,1.62413,0.3661905,0.44059998,0.22666666,0.28785467,-24.109596
./voice\i_shida627\condition4\c22.wav,0 days,0 days 00:00:11,30.803028,0.2745624,26.579634,29.278212,33.69144,7.111807,234.16246,273.80734,115.11528,80.564865,0.54184574,1.184911,0.057696015,0.26788148,0.9820185,0.9243225,13.634379,9.103225,11.8536825,8.710239,0.34984967,1.3224099,24.945929,0.6348905,6.2150755,3.0278118,13.039805,1.3773624,0.09544136,155.2177,0.06376859,1.7273301,1.3686354,0.7854572,4.355981,1.3174461,4.208322,2.483733,23.471056,0.65308446,588.01666,0.38014072,1267.7576,0.20169152,-90.09645,-1.0167159,1659.9136,0.1496423,1050.3715,0.36598405,-93.6746,-0.8966958,2722.2834,0.10222315,1029.3699,0.37933347,-94.47884,-0.8757055,-18.585133,-0.7812094,28.931787,0.5760922,0.049610257,0.9700631,-0.026238445,-0.56100714,0.5373893,0.91853964,31.933224,0.46406376,5.2934923,4.0748873,17.726744,1.0546577,3.483678,4.604183,-10.365894,19.319849,0.017375166,-0.015293874,0.04545766,2.0928116,1.8298262,0.32799998,0.31734207,0.24687499,0.35534698,-26.730421
